# All surface stations set at z=0, borehole reference elevation is: 779.60 m.a.s.l
GTSRCE F0905 LATLON 50.450030 -112.114340 0.000000 0.000000
GTSRCE F0906 LATLON 50.450930 -112.114360 0.000000 0.000000
GTSRCE F0907 LATLON 50.451830 -112.114380 0.000000 0.000000
GTSRCE F0908 LATLON 50.452730 -112.114400 0.000000 0.000000
GTSRCE F0909 LATLON 50.453630 -112.114430 0.000000 0.000000
GTSRCE F0910 LATLON 50.454520 -112.114450 0.000000 0.000000
GTSRCE FRS1 LATLON 50.445410 -112.125700 0.000000 0.001000
GTSRCE FRS2 LATLON 50.446270 -112.114000 0.000000 0.002000
GTSRCE FRS3 LATLON 50.456040 -112.113000 0.000000 0.005000
GTSRCE FRS4 LATLON 50.451270 -112.121700 0.004000 0.000000
GTSRCE FRS5 LATLON 50.449430 -112.120000 0.000000 0.001000
GTSRCE FRS6 LATLON 50.451980 -112.141300 0.004000 0.000000
GTSRCE FRS7 LATLON 50.454320 -112.104800 0.000000 0.001000
